lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.690806,352.690806,51.372839,59.372839,-11.0,55.3,14
345.809082,353.809082,51.930428,59.930428,-10.0,55.9,15
346.970418,354.970418,52.39608,60.39608,-9.0,56.3,16
348.131755,356.131755,52.861733,60.861733,-7.8,56.8,17
349.293091,357.293091,53.327385,61.327385,-6.7,57.3,18
350.317871,358.317871,53.834118,61.834118,-5.6,57.8,19
351.342652,359.342652,54.340851,62.340851,-4.6,58.3,20
352.367432,0.367432,54.847584,62.847584,-3.6,58.8,21
353.350057,1.350057,55.384686,63.384686,-2.6,59.3,22
354.332683,2.332683,55.921787,63.921787,-1.6,59.9,23
355.315308,3.315308,56.458889,64.458889,-0.6,60.4,24
356.272854,4.272854,56.90935,64.90935,0.27,60.9,25
357.2304,5.2304,57.359811,65.359811,1.23,61.3,26
358.187946,6.187946,57.810272,65.810272,2.18,61.8,27
359.236673,7.236673,58.136625,66.136625,3.23,62.1,28
0.285399,8.285399,58.462977,66.462977,4.28,62.4,29
1.334126,9.334126,58.78933,66.78933,5.33,62.7,30
2.219704,10.219704,59.331678,67.331678,6.21,63.3,31
3.105282,11.105282,59.874026,67.874026,7.1,63.8,32
3.99086,11.99086,60.416374,68.416374,7.99,64.4,33
5.197795,13.197795,61.039322,69.039322,9.19,65.0,34
6.404729,14.404729,61.662269,69.662269,10.4,65.6,35
7.611664,15.611664,62.285217,70.285217,11.6,66.2,36
8.93749,16.93749,62.846018,70.846018,12.9,66.8,37
10.263316,18.263316,63.40682,71.40682,14.2,67.4,38
11.589142,19.589142,63.967621,71.967621,15.5,67.9,39
12.565224,20.565224,64.339834,72.33983399999998,16.5,68.3,40
13.541305,21.541305,64.712046,72.712046,17.5,68.7,41
14.517387,22.517387,65.084259,73.084259,18.5,69.0,42
15.488404,23.488404,65.342173,73.342173,19.4,69.3,43
16.45942,24.45942,65.600088,73.600088,20.4,69.6,44
17.430437,25.430437,65.858002,73.858002,21.4,69.8,45
18.623462,26.623462,66.083318,74.083318,22.6,70.0,46
19.816487,27.816487,66.308635,74.30863499999998,23.8,70.3,47
21.009512,29.009512,66.533951,74.533951,25.0,70.5,48
22.792926,30.792926,66.417336,74.417336,26.7,70.4,49
24.576341,32.576341,66.30072,74.30072,28.5,70.3,50
26.359755,34.359755,66.184105,74.184105,30.3,70.1,51
27.639932,35.639932,66.224548,74.224548,31.6,70.2,52
28.92011,36.92011,66.264992,74.264992,32.9,70.2,53
30.200287,38.200287,66.305435,74.305435,34.2,70.3,54
31.378658,39.378658,66.35921,74.35921,35.3,70.3,55
32.55703,40.55703,66.412984,74.41298399999998,36.5,70.4,56
33.735401,41.735401,66.466759,74.46675899999998,37.7,70.4,57
34.836037,42.836037,66.42392,74.42391999999998,38.8,70.4,58
35.936672,43.936672,66.381081,74.38108099999998,39.9,70.3,59
37.037308,45.037308,66.338242,74.33824199999998,41.0,70.3,60
36.326734,44.326734,66.675237,74.67523699999998,40.3,70.6,61
35.61616,43.61616,67.012233,75.01223299999998,39.6,71.0,62
34.905586,42.905586,67.349228,75.34922799999998,38.9,71.3,63
33.331728,41.331728,67.813767,75.813767,37.3,71.8,64
31.757871,39.757871,68.278305,76.278305,35.7,72.2,65
30.184013,38.184013,68.742844,76.742844,34.1,72.7,66
29.395894,37.395894,68.914047,76.91404699999998,33.3,72.9,67
28.607775,36.607775,69.085251,77.085251,32.6,73.0,68
27.819656,35.819656,69.256454,77.256454,31.8,73.2,69
26.731736,34.731736,69.403783,77.403783,30.7,73.4,70
25.643815,33.643815,69.551112,77.551112,29.6,73.5,71
24.555895,32.555895,69.698441,77.698441,28.5,73.6,72
23.626043,31.626043,69.671695,77.671695,27.6,73.6,73
22.696192,30.696192,69.644948,77.644948,26.6,73.6,74
21.76634,29.76634,69.618202,77.61820199999998,25.7,73.6,75
21.463424,29.463424,69.769757,77.769757,25.4,73.7,76
21.160508,29.160508,69.921313,77.921313,25.1,73.9,77
20.857592,28.857592,70.072868,78.072868,24.8,74.0,78
20.881727,28.881727,70.224769,78.22476899999998,24.8,74.2,79
20.905863,28.905863,70.376671,78.376671,24.9,74.3,80
20.929998,28.929998,70.528572,78.52857199999998,24.9,74.5,81
21.073098,29.073098,70.616702,78.616702,25.0,74.6,82
21.216197,29.216197,70.704831,78.704831,25.2,74.7,83
21.359297,29.359297,70.792961,78.792961,25.3,74.7,84
21.906798,29.906798,70.945267,78.945267,25.9,74.9,85
